"10372","Ciao Air","99","\N",,"Italy"
"10642","Jc royal.britannica",NULL,"JRB",,"United Kingdom"
"10646","Birmingham European","VB","\N",,"United Kingdom"
"10650","Pal airlines","5P","\N",,"Chile"
"10673","CanXpress","C1","CA1","CAX","Canada"
"10674","Danube Wings (V5)","V5","\N",,"Slovakia"
"10675","Sharp Airlines","SH","SHA","SHARP","Australia"
"10683","CanXplorer","C2","CAP",,"Canada"
"10715","Click (Mexicana)","QA","\N",,"Mexico"
"10735","World Experience Airline","W1","WE1","WEA","Canada"
"10737","ALAK","J4","\N",,"Russia"
"10738","AJT Air International","E9","\N",,"Russia"
"10739","Air Choice One","3E","\N",,"United States"
"10740","Tianjin Airlines",NULL,"GCR",,"China"
"10741","China United","KN","\N",,"China"
"10748","Locair","ZQ","LOC","LOCAIR","United States"
"10758","Safi Airlines","4Q","\N",,"Afghanistan"
"10765","SeaPort Airlines","K5","SQH","SASQUATCH","United States"
"10776","Salmon Air","S6","\N",,"United States"
"10796","Fly Illi","IL","ILY",,"United States"
"10798","Bobb Air Freight","01","\N",,"Germany"
"10800","Star1 Airlines","V9","HCW",,"Lithuania"
"10845","Pelita","6D","\N",,"Indonesia"
"10902","Alpi Eagles (E8)","E8","\N",,"Italy"
"10912","Alaska Seaplane Service","J5","\N",,"United States"
"10929","TAN","T8","\N",,"Argentina"
"10945","Enerjet",NULL,"ENJ","ENERJET AIR","Canada"
"10955","MexicanaLink","I6","MXI","LINK","Mexico"
"10960","Island Spirit","IP","ISX",,"Iceland"
"10969","TACA Peru","T0","\N","TACA PERU","Peru"
"11700","Orbest",NULL,"OBS","ORBEST","Portugal"
"11719","Southern Air Charter",NULL,"SOA",,"Bahamas"
"11724","SVG Air",NULL,"SVG","Grenadines","Saint Vincent and the Grenadines"
"11726","Air Century",NULL,"CEY",,"Dominican Republic"
"11731","Pan Am World Airways Dominicana","7Q","\N","PAWA","Dominican Republic"
"11732","Primera Air","PF","\N","PRIMERA","Iceland"
"11741","Air Antilles Express","3S","\N","GREEN BIRD","Guadeloupe"
"11751","Sol Lineas Aereas",NULL,"OLS","FLIGHT SOL","Argentina"
"11755","Regional Paraguaya","P7","REP","REGIOPAR","Paraguay"
"11761","VIP Ecuador","V6","\N",,"Ecuador"
"11762","Transportes Aereos Cielos Andinos",NULL,"NDN","ANDINOS","Peru"
"11763","Peruvian Airlines","P9","\N",,"Peru"
"11765","EasyFly",NULL,"EFY","EASYFLY","Colombia"
"11767","Polar Airlines","ЯП","\N",,"Russia"
"11794","Catovair","OC","\N","CATOVAIR","Mauritius"
"11795","Andalus Lineas Aereas",NULL,"ANU","Andalus","Spain"
"11798","Air 26",NULL,"DCD","DUCARD","Angola"
"11800","Mauritania Airways",NULL,"MTW","MAURITANIA AIRWAYS","Mauritania"
"11802","CEIBA Intercontinental",NULL,"CEL","CEIBA LINE","Equatorial Guinea"
"11804","Halcyonair","7Z","\N","CREOLE","Cape Verde"
"11805","Business Aviation","4P","\N","AFRICAN BUSINESS","Congo (Kinshasa)"
"11806","Compagnie Africaine d\\'Aviation","E9","\N","AFRICOMPANY","Congo (Kinshasa)"
"11808","Zambia Skyways","K8","\N","ZAMBIA SKIES","Zambia"
"11811","AlMasria Universal Airlines","UJ","LMU","ALMASRIA","Egypt"
"11813","EgyptAir Express",NULL,"MSE","EGYPTAIR EXPRESS","Egypt"
"11814","SmartLynx Airlines","6Y","\N",,"Latvia"
"11815","Air Italy Egypt",NULL,"EUD",,"Egypt"
"11816","KoralBlue Airlines","K7","KBR","KORAL BLUE","Egypt"
"11820","Wind Rose Aviation",NULL,"WRC","WIND ROSE","Ukraine"
"11823","Elysian Airlines","E4","GIE",,"Cameroon"
"11833","Sevenair",NULL,"SEN","SEVENAIR","Tunisia"
"11834","Hellenic Imperial Airways","HT","IMP","IMPERIAL","Greece"
"11836","Amsterdam Airlines","WD","AAN","AMSTEL","Netherlands"
"11838","Arik Niger","Q9","NAK",,"Niger"
"11839","Dana Air","DA","\N","DANACO","Nigeria"
"11840","STP Airways","8F","STP","SAOTOME AIRWAYS","Sao Tome and Principe"
"11843","Med Airways","7Y","\N","FLYING CARPET","Lebanon"
"11850","Skyjet Airlines","UQ","SJU","SKYJET","Uganda"
"11855","Air Volga","G6","\N","GOUMRAK","Russia"
"11856","Transavia Denmark",NULL,"TDK",,"Denmark"
"11857","Royal Falcon","RL","RFJ",,"Jordan"
"11873","Euroline","4L","MJX","GEO-LINE","Georgia"
"11922","Worldways","WG","WGC",,"Canada"
"11943","Turkuaz Airlines",NULL,"TRK","TURKU","Turkey"
"11947","Athens Airways","ZF","\N","ATHENSAIR","Greece"
"11948","Viking Hellas","VQ","VKH","DELPHI","Greece"
"11949","Norlandair",NULL,"FNA","NORLAND","Iceland"
"11950","Flugfelag Vestmannaeyja",NULL,"FVM","ELEGANT","Iceland"
"11963","Starline.kz","DZ","\N","ALUNK","Kazakhstan"
"11995","Euro Harmony","EH","EHM",,"Portugal"
"12960","Lugansk Airlines","L7","\N","ENTERPRISE LUHANSK","Ukraine"
"12961","Gryphon Airlines","6P","\N",,"United States"
"12962","Gadair European Airlines","GP","GDR","GADAIR","Spain"
"12965","Spirit of Manila Airlines","SM","MNP","MANILA SKY","Philippines"
"12975","Chongqing Airlines","OQ","CQN","CHONG QING","China"
"12976","Grand China Air",NULL,"GDC","GRAND CHINA","China"
"12978","West Air China","PN","CHB","WEST CHINA","China"
"12990","Falcon Air (IH)","IH","\N",,"Sweden"
"12997","QatXpress","C3","QAX",,"Qatar"
"13076","OneChina","1C","1CH",,"China"
"13088","NordStar Airlines","Y7","\N",,"Russia"
"13089","Joy Air","JR","JOY","JOY AIR","China"
"13105","Air India Regional","CD","\N","ALLIED","India"
"13106","MDLR Airlines","9H","\N","MDLR","India"
"13107","Jagson Airlines",NULL,"JGN","JAGSON","India"
"13108","Maldivian","Q2","\N","ISLAND AVIATION","Maldives"
"13130","Xpressair","XN","\N",,"Indonesia"
"13178","Strategic Airlines","VC","\N",,"Australia"
"13181","Fars Air Qeshm",NULL,"QFZ","FARS AIR","Iran"
"13187","Eastok Avia",NULL,"EAA",,"Kyrgyzstan"
"13188","Jupiter Airlines",NULL,"JPU","JUPITERAIR","United Arab Emirates"
"13189","Vision Air International",NULL,"VIS",,"Pakistan"
"13190","Al-Naser Airlines","NA","\N",,"Iraq"
"13200","Fuji Dream Airlines","JH","\N","FUJI DREAM","Japan"
"13202","Korea Express Air",NULL,"KEA",,"South Korea"
"13209","Eznis Airways",NULL,"EZA","EZNIS","Mongolia"
"13211","Pacific Flier",NULL,"PFL","KOROR","Palau"
"13217","Syrian Pearl Airlines",NULL,"PSB",,"Syria"
"13218","SGA Airlines","5E","\N","SIAM","Thailand"
"13242","Air2there","F8","\N",,"New Zealand"
"13254","Avianova (Russia)","AO","\N","Nova","Russia"
"13303","Parmiss Airlines (IPV)","PA","IPV","IPV","Iran"
"13304","EuropeSky","ES","EUV","EuropeSky","Germany"
"13306","BRAZIL AIR","GB","BZE","BRAZIL AIR","Brazil"
"13335","Homer Air","MR","OME",,"Germany"
"13388","Court Line","??","???",,"United Kingdom"
"13389","South West Africa Territory Force","??","***",,"Namibia"
"13390","Lombards Air","++","---",,"South Africa"
"13391","U.S. Air","-+","--+",,"United States"
"13392","Flitestar","GM","===",,"South Africa"
"13394","Jayrow","\\'","\\'\\",,"Australia"
"13395","Llloyd Helicopters","::",":::",,"Australia"
"13397","Wilderness Air",";;","\N",,"Australia"
"13398","Whitaker Air","^^","\N",,"Australia"
"13633","PanAm World Airways","WQ","PQW",,"United States"
"13690","Virginwings","YY","VWA",,"Germany"
"13704","KSY","KY","KSY","KSY","Greece"
"13732","Buquebus Líneas Aéreas","BQ","BQB",,"Uruguay"
"13734","SOCHI AIR","CQ","KOL","SLOW FROG","Russia"
"13757","Wizz Air Ukraine","WU","WAU","WIZZAIR UKRAINE","Ukraine"
"13781","88","47","VVN",,"Cyprus"
"13815","LCM AIRLINES","LQ","LMM",,"Russia"
"13838","Aero Brazil","BZ","BZL",,"Brazil"
"13899","Cambodia Angkor Air (K6)","K6","\N",,"Cambodia"
"13905","Skyline nepc","D5","\N",,"India"
"13923","THREE","H3","T33",,"China"
"13936","Royal European Airlines","69","\N",,"United Kingdom"
"13947","Tom\\'s & co airliners","&T","T&O","T&","France"
"13983","Azul","AD","AZU",,"Brazil"
"14061","LSM Airlines","PQ","LOO","slowbird","Russia"
"14069","Zapolyarie Airlines",NULL,"PZY",,"Russia"
"14073","Finlandian",NULL,"FN1",,"Finland"
"14094","LionXpress","C4","LIX","LIX","Cameroon"
"14109","Nik Airways","X1","\N",,"Saudi Arabia"
"14118","Genesis","GK","\N",,"Pakistan"
"14388","Congo Express","XZ","\N","EXPRESSWAYS","Congo (Kinshasa)"
"14485","Fly Dubai","FZ","FDB",,"United Arab Emirates"
"14620","Domenican Airlines","D1","MDO","Domenican","Dominican Republic"
"14679","ConneX European Airline",NULL,"2CO","ConneX","Austria"
"14725","Air Atlantic","9A","\N","Atlantic","Canada"
"14728","Air Ops","CR","\N",,"Sweden"
"14849","Aereonautica militare","JY","AXZ",,"Italy"
"14858","Kal Star Aviation",NULL,"KLS",,"Indonesia"
"14881","LSM AIRLINES ","YZ","YZZ","Moscow frog ","Russia"
"14921","Aero Lloyd (YP)","YP","AEF",,"Germany"
"15814","UTair-Express","UR","\N",,"Russia"
"15837","Huaxia","G5","\N",,"China"
"15867","Zabaykalskii Airlines","ZP","ZZZ","Lakeair","Russia"
"15887","CBM America",NULL,"XBM","AIRMAX","United States"
"15893","Marysya Airlines","M4","1QA","MARSHAK AIR","Russia"
"15897","N1","N1","\N",,"Peru"
"15930","Airlink (SAA)","4Z","\N",,"South Africa"
"15939","Westfalia Express VA",NULL,"WFX",,"Germany"
"15953","JobAir","3B","\N",,"Czech Republic"
"15970","Zuliana de Aviacion","OD","ULA",,"Venezuela"
"15975","Black Stallion Airways","BZ","BSA","Stallion","United States"
"15984","German International Air Lines","GM","GER",,"Germany"
"15985","TrasBrasil","TB","TBZ",,"Brazil"
"15989","TransBrasil Airlines","TH","THS",,"Brazil"
"15999","China SSS","9C","\N",,"China"
"16025","Nihon.jet","NJ","\N",,"Japan"
"16084","AIR INDOCHINE",NULL,"IIA",,"Vietnam"
"16093","Transportes Aéreos Nacionales de Selva","TJ","\N","Aereos Selva","Peru"
"16100","Happy Air",NULL,"HPY",,"Thailand"
"16101","Solar Air",NULL,"SRB","Solar Air","Thailand"
"16103","Air Mekong","P8","MKG","Air Mekong","Vietnam"
"16110","Harbour Air (Priv)","H3","\N",,"Canada"
"16116","Air Hamburg (AHO)","HH","AHO","Air Hamburg","Germany"
"16120","ZABAIKAL AIRLINES","Z6","ZTT","BAIKAL ","Russia"
"16127","TransHolding","TI","THI",,"Brazil"
"16130","SUR Lineas Aereas",NULL,"SZZ",,"Argentina"
"16131","Aerolineas Africanas",NULL,"AA1",,"Guinea"
"16133","Yeti Airways","YT","\N",,"Nepal"
"16134","Georgian Airlines",NULL,"GEG",,"Georgia"
"16135","Yellowstone Club Private Shuttle","Y1","\N","YCS","United States"
"16136","Caucasus Airlines","NS","\N",,"Georgia"
"16139","Serbian Airlines","S1","SA1",,"Serbia"
"16149","Windward Islands Airways","WM","\N","Winair","Netherlands Antilles"
"16150","TransHolding System","YO","TYS",,"Brazil"
"16151","CCML Airlines","CB","CCC",,"Colombia"
"16197","Air Charter International","SF","\N",,"France"
"16198","Small Planet Airlines",NULL,"ELC",,"Lithuania"
"16234","Fly Brasil","F1","FBL","FBL","Brazil"
"16260","AUOS",NULL,"AUK","AUOS","United Kingdom"
"16261","CB Airways UK ( Interliging Flights )","1F","CIF",,"United Kingdom"
"16262","Fly Colombia ( Interliging Flights )","3F","3FF",,"Colombia"
"16264","Trans Pas Air","T6","TP6",,"United States"
"16273","KMV","МИ","\N","Air Minvody","Russia"
"16323","Himalayan Airlines","HC","HYM","Himalayan","Nepal"
"16327","Indya Airline Group","G1","IG1","Indya1","India"
"16329","Sunwing","WG","\N","sunwing","Canada"
"16358","Turkish Wings Domestic",NULL,"TWD","TWD","Turkey"
"16359","Japan Regio","ZX","ZXY",,"Japan"
"16362","OCEAN AIR CARGO",NULL,"IXO",,"India"
"16363","Norte Lineas Aereas","N0","\N",,"Argentina"
"16364","Austral Brasil","W7","\N",,"Brazil"
"16373","PEGASUS AIRLINES-","H9","\N",,"Turkey"
"16399","AirLiberté","IJ","\N",,"France"
"16409","Nihon.jet connect",NULL,"NX1",,"Kyrgyzstan"
"16415","Camair-co","QC","\N",,"Cameroon"
"16437","Aerocontinente (Priv)","N6","\N",,"Peru"
"16459","Sky Regional","RS","SKV","Sky Regional","Canada"
"16475","TUR Avrupa Hava YollarÄ±","YI","\N","TurAvrupa","Turkey"
"16487","Cruzeiro do Sul Servicos Aereos",NULL,"CRZ",,"Brazil"
"16507","LSM International ","II","UWW","moose","Russia"
"16508","Baikotovitchestrian Airlines ","BU","BUU",,"American Samoa"
"16511","Luchsh Airlines ","L4","LJJ","russian sky","Russia"
"16556","ENTERair",NULL,"QQQ",,"Poland"
"16570","Zimbabwean Airlines","Z7","\N",,"Zimbabwe"
"16585","Air Cargo Germany","6U","\N","Loadmaster","Germany"
"16615","Mongolian International Air Lines ","7M","ZTF","Mongol_AIr ","Mongolia"
"16616","Alaniya Airlines","2D","\N",,"Russia"
"16624","Tway Airlines","TW","TWB","TWAY AIR","South Korea"
"16625","Papillon Grand Canyon Helicopters","HI","\N",,"United States"
"16628","Jusur airways","JX","JSR",,"Egypt"
"16645","NEXT Brasil","XB","NXB","XB","Brazil"
"16660","AeroWorld ","W4","WER","sovet","Russia"
"16671","Cook Island Air","KH","\N",,"Cook Islands"
"16675","US Africa Airways","E8","\N",,"United States"
"16695","GNB Linhas Aereas","GN","\N",,"Brazil"
"16702","Usa Sky Cargo","E1","ES2","USKY","United States"
"16707","Hankook Airline","HN","HNX","HNX","South Korea"
"16715","Red Jet America","RR","\N",,"United States"
"16717","REDjet","Z7","\N",,"Barbados"
"16719","Hellenic Airways","1H","HEY","Hellenic","Greece"
"16720","Red Jet Andes","PT","\N",,"Peru"
"16721","Red Jet Canada","QY","\N",,"Canada"
"16723","Sprintair",NULL,"SRN",,"Poland"
"16724","Red Jet Mexico","4X","\N",,"Mexico"
"16725","Marusya Airways","Y8","MRS","snowball","Russia"
"16726","Era Alaska","7H","ERR","ERAH","United States"
"16728","AirRussia","R8","RRJ","russiancloud","Russia"
"16735","Hankook Air US","H1","HA1",,"United States"
"16738","NEPC Airlines","D5","\N",,"India"
"16753","Canadian World","10","CNN","Canadian","Canada"
"16760","Pim Air",NULL,"PHJ","Pim Air","Netherlands"
"16794","Carpatair Flight Training",NULL,"SMW","Smartwings","Romania"
"16796","I-Fly","H5","RSY","RUSSIAN SKY","Russia"
"16798","T.A.T","IJ","\N",,"France"
"16804","Compania de Aviacion Faucett",NULL,"CFP",,"Peru"
"16808","Kar-Air",NULL,"KAR",,"Finland"
"16811","Alinord","DN","\N",,"Italy"
"16825","Pacific Express","VB","\N",,"United States"
"16826","Whitejets",NULL,"WTJ","WHITEJET","Brazil"
"16837","VickJet","KT","VKJ","Vickjet","France"
"16844","BVI Airways","XV","\N",,"British Virgin Islands"
"16858","Hamburg Airways",NULL,"HAY",,"Germany"
"16860","Salsa d\\'Haiti","SO","SLC","SALSA","Haiti"
"16867","Zambezi Airlines (ZMA)","ZJ","\N",,"Zambia"
"16868","Kan Air",NULL,"KND","Kan Air","Thailand"
"16881","Air Cudlua",NULL,"CUD","Cudlua","United Kingdom"
"16882","Polet Airlines (Priv)","YQ","\N",,"Russia"
"16895","Air Explore",NULL,"AXE",,"Slovakia"
"16900","TROPICAL LINHAS AEREAS","T1","TP3",,"Brazil"
"16901","12 North","12","N12","12N","India"
"16919","Holidays Czech Airlines",NULL,"HCC",,"Czech Republic"
"16921","Comtel Air",NULL,"COE",,"Austria"
"16926","Mint Airways",NULL,"MIC",,"Spain"
"16932","Orbit Airlines",NULL,"OBT","Orbit","United States"
"16939","Air Bucharest",NULL,"BUR",,"Romania"
"16940","AlbaStar",NULL,"LAV",,"Spain"
"16942","Mauritania Airlines International","L6","MAI",,"Mauritania"
"16956","MAT Airways","6F","MKD",,"Macedonia"
"16960","Asian Wings Airways","AW","AWM","Asian Star","Burma"
"16963","Air Arabia Egypt","E5","RBG",,"Egypt"
"16967","Eagles Airlines",NULL,"EGS","EAGLES","Italy"
"16973","YES Airways",NULL,"YEP",,"Poland"
"16975","Alitalia Cityliner","CT","\N",,"Italy"
"16983","Direct Aero Services",NULL,"DSV",,"Romania"
"16985","Medallion Air",NULL,"MDP","MEDALS","Romania"
"17022","Orchid Airlines","OI","ORC",,"Australia"
"17023","Asia Wings","Y5","AWA",,"Kazakhstan"
"17026","Georgian International Airlines",NULL,"GNN","GEO-LINE","Georgia"
"17027","Air Batumi",NULL,"BTM",,"Georgia"
"17082","Skywest Australia","XR","\N",,"Australia"
"17083","Nile Air","NP","NIA","NILEBIRD","Egypt"
"17086","Feeder Airlines",NULL,"FDD",,"Sudan"
"17094","Senegal Airlines","DN","SGG",,"Senegal"
"17095","Fly 6ix","6I","\N",,"Sierra Leone"
"17099","Starbow Airlines","S9","\N",,"Ghana"
"17115","Copenhagen Express","0X","CX0","Copex","Denmark"
"17408","BusinessAir","8B","BCC",,"Thailand"
"17519","SENIC AIRLINES","YR","\N",,"United States"
"17557","Compass Airlines (Australia)",NULL,"CYM","Compair","Australia"
"17563","XOJET",NULL,"XOJ",,"United States"
"17568","Dexter (DXT)",NULL,"DXT","Dexter","Russia"
"17571","Sky Wing Pacific","C7","CR7",,"South Korea"
"17572","Bateleur Air",NULL,"BEU",,"South Africa"
"17574","Air Indus","PP","AI0","AIPL","Pakistan"
"17575","Samurai Airlines","07","770","Sam","Pakistan"
"17614","AirOne Continental","00","000","Eastern","Slovakia"
"17618","AirOne Polska","U1","001","AOC","Poland"
"17628","Orbit International Airlines",NULL,"OAI","OA","United States"
"17629","Orbit Regional Airlines",NULL,"OAR","OA","United States"
"17630","Orbit Atlantic Airways",NULL,"OAN",,"United States"
"17658","Volotea",NULL,"VOO","Volotea","Spain"
"17666","Go Fly (United Kingdom)",NULL,"GOE","Go Flight","United Kingdom"
"17675","Peach Aviation","MM","\N","Air Peach","Japan"
"17694","Helitt Líneas Aéreas",NULL,"HTH",,"Spain"
"17695","Russia State Transport",NULL,"RSD","STATE AERO","Russia"
"17726","Malaysia Wings",NULL,"MWI","MWI","Malaysia"
"17750","Aviabus","U1","ABI",,"Russia"
"17780","Michael Airlines","DF","MJG","MJG","Puerto Rico"
"17786","Korongo Airlines","ZC","KGO","KORONGO","Congo (Kinshasa)"
"17794","Indonesia Sky","I5","IDS",,"Indonesia"
"17822","Pelangi ","9P","\N",,"Malaysia"
"17841","Aws express","B0","666","aws","United States"
"17859","Southjet","76","SJS",,"United States"
"17860","Southjet connect","77","ZCS",,"United States"
"17861","Air Cape","KP","\N",,"South Africa"
"17862","Southjet cargo","78","XAN",,"United States"
"17881","Iberia Express","I2","IBS",,"Spain"
"17885","Interjet (ABC Aerolineas)","4O","\N","INTERJET","Mexico"
"17889","AirOnix","OG","\N",,"Ukraine"
"17890","Nordic Global Airlines","NJ","NGB","Nordic Global","Finland"
"17891","Scoot","TZ","SCO",,"Singapore"
"17893","Starling Airlines Spain","SX","STS","STARLING","Spain"
"17909","Hi Fly (5K)","5K","\N",,"Portugal"
"17911","China Northwest Airlines (WH)","WH","\N",,"China"
"17935","Zenith International Airline","ZN","ZNA","ZENITH","Thailand"
"17936","Orbit Airlines Azerbaijan","O1","OAB","Orbitaz","Azerbaijan"
"17955","Air Engiadina-BRN",NULL,"RQX","Engiadina","Switzerland"
"17963","VG Airlines (IV)",NULL,"FVG","Nico","Belgium"
"17989","Air Alps Aviation (A6)","A6","\N","ALPAV","Austria"
"18011","Austrian Airtransport",NULL,"AAT",,"Austria"
"18076","Flying kangaroo Airline",NULL,"FKA","Skippy","Australia"
"18083","RusJet",NULL,"RSJ",,"Russia"
"18118","VietJet Air",NULL,"VJC","VIETJETAIR","Vietnam"
"18140","Spantax S.A.",NULL,"BXS",,"Spain"
"18169","Patriot Airways","P4","\N",,"United States"
"18178","Vision Airlines (V2)","V2","RBY","RUBY","United States"
"18228","Chicago Express (C8)","C8","\N",,"United States"
"18232","BQB Lineas Aereas","5Q","\N",,"Uruguay"
"18237","AirAsia Japan",NULL,"WAJ","WING ASIA","Japan"
"18239","Yellowtail","YE","YEL",,"United States"
"18241","Royal Airways","KG","RAW","RAW","United States"
"18252","FlyHigh Airlines Ireland (FH)","FH","FHI","FLYHIRELAND","Ireland"
"18257","Executive AirShare",NULL,"XSR",,"United States"
"18475","Hebei Airlines",NULL,"HBH","Hebei Air","China"
"18476","Air KBZ",NULL,"KBZ","Air KBZ","Burma"
"18477","Aero VIP (2D)","2D","\N",,"Portugal"
"18497","Yangon Airways Ltd.","YH","\N",,"Burma"
"18529","T.J. Air","TJ","TJA","T.J. Air","United States"
"18543","SkyWork Airlines ","SX","\N","SKYFOX","Switzerland"
"18545","ValueJet","J7","VJA","CRITTER","United States"
"18553","Maastricht Airlines","W2","\N",,"Netherlands"
"18592","CheapFlyingInternational","WL","FQR","cheapflying","France"
"18616","Aviaexpresscruise","E6","\N",,"Russia"
"18617","Euro Jet","24","\N",,"Germany"
"18621","Ukraine Atlantic",NULL,"UAT",,"Ukraine"
"18637","AirOne Atlantic","00","AO1",,"Slovakia"
"18643","HQ- Business Express","HQ","\N","BizEx","United States"
"18668","Nesma Airlines",NULL,"NMA","Nesma Airlines","Egypt"
"18672","East Horizon",NULL,"EHN","EAST HORIZON","Afghanistan"
"18673","Royal Southern Airlines.","R1","RS1","RSA","Colombia"
"18676","Air Majoro",NULL,"MJP","Air Majoro","Peru"
"18681","Fly Zoom",NULL,"UKZ",,"United Kingdom"
"18692","Rotana Jet",NULL,"RJD","ROTANA","United Arab Emirates"
"18700","SOCHI AIR CHATER","Q3","QER","russian doll","Russia"
"18702","Denim Air ","J7","\N","DNM","Norway"
"18722","WestAir","OE","\N",,"United States"
"18723","WestAir Airlines","OE","\N",,"United States"
"18724","WestAir Airlines ","OE","\N",,"United States"
"18727","North Pacific Airlines","NO","\N",,"United States"
"18732","Malindo Air","OD","MXD","Malindo","Malaysia"
"18749","Tramm Airlines","9F","TLM","9F","Netherlands Antilles"
"18762","Lina Congo","GC","\N",,"Congo (Brazzaville)"
"18781","Hermes Airlines",NULL,"HRM","HERMES","Greece"
"18825","Flightlink Tanzania","Z9","\N",,"Tanzania"
"18828","IzAvia","I8","\N",,"Russia"
"18860","Катэкавиа",NULL,"КТК",,"Russia"
"18863","Псковавиа",NULL,"PKV",,"Russia"
"18896","3 Valleys Airlines","3V","VA3","3 Valleys","France"
"18930","Maryland Air","M1","M1F","Maryland Flight","United States"
"18944","Insel Air (7I/INC) (Priv)","7I","\N",,"Netherlands Antilles"
"18946","VivaColombia","5Z","VVC",,"Colombia"
"18952","Flybe Finland Oy",NULL,"FCM","FINNCOMM","Finland"
